0:00:00.000,LOW
0:00:08.000,OFF
0:00:15.500,LOW
0:00:21.500,OFF
0:00:24.200,HIGH
0:00:32.000,LOW
0:00:34.900,OFF
0:00:39.500,LOW
0:00:42.500,OFF
0:00:46.500,LOW
0:00:54.500,OFF
0:00:58.200,LOW
0:01:13.000,ECO
0:01:19.000,OFF
0:03:07.900,LOW
0:03:14.300,OFF
0:03:49.000,HIGH
0:03:57.500,OFF
0:04:09.500,LOW
0:04:42.200,OFF	
0:04:58.000,LOW
0:05:09.000,OFF
